customer_id,first_name,last_name,email,phone,birth_date,account_open_date,account_type,status,balance_amount,deposit_amount,withdrawal_amount,credit_score,transaction_count,region,country_code,state_code,zip_code,referral_source,last_login_date,audit_required_fields_missing,audit_has_missing_required,audit_missing_required_count,audit_source_dataset,audit_load_timestamp,audit_row_id
B000019,Donald,Johnson,donaldjohnson399@hotmail.com,(573) 913-3327,1954-05-12,2018-03-28,CD,Active,,17825.37,6488.05,835,457,Midwest,US,IN,24746,Phone,2024-03-30,balance_amount,YES,1,dataset_B,2026-05-15 16:41:45,619
B000020,Paul,Jackson,pauljackson516@gmail.com,(276) 215-6183,1954-03-16,2003-03-13,Money Market,Pending,21649.26,510.94,206.56,536,479,Midwest,US,IA,50613,Phone,,,NO,0,dataset_B,2026-05-15 16:41:45,620
B000021,Karen,Young,karenyoung431@outlook.com,(325) 527-8740,1980-03-25,2004-12-26,Checking,Suspended,76755.09,7773.4,765.53,681,254,Midwest,US,MS,44025,Branch,2023-04-04,,NO,0,dataset_B,2026-05-15 16:41:45,621
B000022,Ashley,Hernandez,ashleyhernandez233@hotmail.com,(578) 990-5590,1991-02-07,2016-01-24,Checking,Suspended,1395.51,14781.79,6856.46,569,246,Southeast,US,NM,97107,,2025-09-23,,NO,0,dataset_B,2026-05-15 16:41:45,622
B000023,Joseph,King,josephking17@yahoo.com,(922) 670-3966,1964-07-14,2011-08-23,CD,Inactive,88811.06,14825.34,7652.76,346,219,Northeast,US,NH,95551,Mail,2023-10-22,,NO,0,dataset_B,2026-05-15 16:41:45,623
B000024,Jessica,Perez,jessicaperez214@icloud.com,(423) 741-8065,1992-08-18,2001-09-05,IRA,Suspended,96672.96,20044.34,1153.24,679,,West,US,RI,28977,Mail,2025-06-05,,NO,0,dataset_B,2026-05-15 16:41:45,624
B000025,,Hill,christopherhill875@hotmail.com,(621) 661-1946,1994-11-16,2022-02-06,Money Market,Inactive,42620.96,12868.62,,565,92,Southwest,US,WV,27070,Mail,2024-01-05,first_name,YES,1,dataset_B,2026-05-15 16:41:45,625
B000026,Susan,Martinez,susanmartinez494@gmail.com,(636) 821-2977,1959-07-26,2013-03-18,IRA,Closed,10194.89,3750.56,2072.14,,481,Southwest,US,PA,11030,Branch,,,NO,0,dataset_B,2026-05-15 16:41:45,626
B000027,Anthony,Torres,anthonytorres814@icloud.com,(707) 279-1992,1952-04-08,2000-11-12,Checking,Suspended,898.37,49844.2,38805.32,311,149,Southeast,US,ID,64167,Social Media,2024-03-06,,NO,0,dataset_B,2026-05-15 16:41:45,627
B000028,Joseph,Davis,josephdavis884@hotmail.com,(205) 752-4642,1952-01-12,2014-01-08,Money Market,Pending,15570.92,13931.85,7663.1,524,115,Southeast,US,WI,74652,Branch,2023-06-28,,NO,0,dataset_B,2026-05-15 16:41:45,628
B000029,Linda,Harris,lindaharris228@outlook.com,(640) 935-7877,1979-09-16,2007-06-16,Money Market,Inactive,65047.85,14923.26,11176.31,323,0,West,US,NV,49498,,2025-01-14,,NO,0,dataset_B,2026-05-15 16:41:45,629
B000030,Mary,Hernandez,maryhernandez46@icloud.com,(809) 247-3718,1956-12-22,2013-06-04,Money Market,Closed,528.07,35743.42,20902.09,460,98,Southeast,US,AL,31990,Branch,2023-03-25,,NO,0,dataset_B,2026-05-15 16:41:45,630
B000031,Nancy,Thompson,nancythompson874@gmail.com,(935) 899-1547,1986-04-27,2024-11-13,Savings,Pending,10908.97,44236.81,8526.56,552,83,Southeast,US,AL,80438,Online,2024-04-17,,NO,0,dataset_B,2026-05-15 16:41:45,631
B000032,Karen,Moore,karenmoore93@yahoo.com,(826) 815-3193,1960-07-30,2022-08-04,CD,Suspended,87910.23,2876.61,460.41,693,396,Northeast,US,OR,36627,Mail,2023-07-20,,NO,0,dataset_B,2026-05-15 16:41:45,632
B000033,Margaret,Lewis,margaretlewis78@yahoo.com,(480) 684-6218,1995-08-21,2011-04-19,Savings,Active,9537.39,18618.85,8351.84,,81,West,US,LA,51340,Social Media,2023-05-06,,NO,0,dataset_B,2026-05-15 16:41:45,633
B000034,Michael,Jones,michaeljones363@yahoo.com,(342) 302-2721,1954-06-06,2021-05-10,Savings,Closed,85936.01,17731.29,6637.92,434,47,Southeast,US,VA,43341,Agent,2024-10-20,,NO,0,dataset_B,2026-05-15 16:41:45,634
B000035,Linda,Nguyen,lindanguyen185@gmail.com,(788) 403-4423,1965-07-04,2019-04-16,IRA,Active,29902.37,27136.58,14732.5,743,452,West,US,MN,79113,Phone,2023-12-18,,NO,0,dataset_B,2026-05-15 16:41:45,635
B000036,Donald,Rodriguez,donaldrodriguez415@yahoo.com,(372) 571-5999,1978-11-08,2017-07-29,Savings,Inactive,1307.94,,13543.15,715,452,Southwest,US,ID,82413,Mail,2024-05-30,,NO,0,dataset_B,2026-05-15 16:41:45,636
B000037,Jennifer,Hernandez,jenniferhernandez812@yahoo.com,(213) 820-7840,1989-10-11,2017-11-16,Money Market,Active,24191.23,13676.35,2656.02,591,9,West,US,CA,16540,Agent,2024-03-25,,NO,0,dataset_B,2026-05-15 16:41:45,637
B000038,Richard,Wright,richardwright635@yahoo.com,(591) 205-1766,1951-11-28,2021-10-17,CD,Closed,13014.11,14893.93,11146.06,356,223,Southwest,US,ME,38624,Agent,,,NO,0,dataset_B,2026-05-15 16:41:45,638
B000039,Joseph,Robinson,josephrobinson178@yahoo.com,(889) 313-4368,1967-10-14,2011-08-14,CD,Closed,26773.38,4506.59,446.79,594,383,Southeast,US,NJ,71586,Agent,2025-07-12,,NO,0,dataset_B,2026-05-15 16:41:45,639
B000040,Anthony,Williams,anthonywilliams433@yahoo.com,(638) 271-8755,1980-07-09,2019-10-19,CD,Pending,78898.93,30220.26,9059.42,472,112,Midwest,US,WY,45038,Online,2023-12-11,,NO,0,dataset_B,2026-05-15 16:41:45,640
B000041,Sandra,Perez,sandraperez816@yahoo.com,(369) 567-5807,1983-04-03,2006-02-19,Checking,Closed,49848.81,19436.06,10023.52,572,6,Northeast,US,RI,54420,Branch,2024-11-21,,NO,0,dataset_B,2026-05-15 16:41:45,641
B000042,Donald,Moore,,(795) 999-4610,1956-12-19,2002-03-28,CD,Active,38776.89,13926.36,13316.18,582,26,Southwest,US,CO,81071,Social Media,2024-12-20,email,YES,1,dataset_B,2026-05-15 16:41:45,642
B000043,Anthony,Robinson,anthonyrobinson135@hotmail.com,(576) 874-5864,1957-10-26,2023-03-20,Checking,Active,75379.35,20206.61,14059.31,,157,Southwest,US,TN,83675,,2025-01-14,,NO,0,dataset_B,2026-05-15 16:41:45,643
B000044,Sandra,Williams,sandrawilliams346@gmail.com,(416) 227-7493,1989-06-23,2018-02-23,Checking,Pending,22403.31,12398.93,2274.09,786,328,Northeast,US,SC,12116,Social Media,2025-06-11,,NO,0,dataset_B,2026-05-15 16:41:45,644
B000045,Nancy,Wilson,nancywilson515@outlook.com,(624) 409-5991,1965-06-03,2022-05-08,Checking,Closed,67463.4,40416.91,34280.03,609,71,Southwest,US,AR,44388,Agent,2025-05-15,,NO,0,dataset_B,2026-05-15 16:41:45,645
B000046,Paul,Sanchez,paulsanchez700@hotmail.com,(981) 366-1242,2002-01-20,2022-10-30,IRA,Pending,2488.82,19537.71,10977.31,630,393,Southeast,US,NJ,21853,Mail,2023-01-13,,NO,0,dataset_B,2026-05-15 16:41:45,646
B000047,Lisa,Flores,lisaflores269@yahoo.com,(903) 880-4840,1957-10-25,2014-08-29,IRA,Active,40225.13,14596.84,8255.69,,306,West,US,MI,80596,Mail,2025-01-23,,NO,0,dataset_B,2026-05-15 16:41:45,647
B000048,Kimberly,Hernandez,kimberlyhernandez982@outlook.com,(255) 914-3403,1956-04-10,2005-03-01,Checking,Suspended,22816.03,45623.14,12367.49,416,330,Northeast,US,CT,59756,Agent,2023-10-18,,NO,0,dataset_B,2026-05-15 16:41:45,648
B000049,Nancy,Smith,nancysmith205@hotmail.com,(845) 505-1696,1954-04-20,2024-03-12,Checking,Suspended,77358.42,5721.88,947.57,478,394,Midwest,US,ND,52762,Social Media,2023-09-02,,NO,0,dataset_B,2026-05-15 16:41:45,649
B000050,Steven,Nguyen,stevennguyen990@outlook.com,(629) 752-1035,2003-02-21,2017-04-06,CD,Suspended,95116.65,,4875.57,545,233,Southeast,US,NE,35509,Agent,2024-06-25,,NO,0,dataset_B,2026-05-15 16:41:45,650
B000051,Christopher,Hill,christopherhill391@yahoo.com,,1962-10-17,2016-10-09,Checking,Pending,64013.46,16700.39,15979.34,,465,Southwest,US,MT,17706,Branch,2025-07-08,,NO,0,dataset_B,2026-05-15 16:41:45,651
B000052,Charles,Thomas,charlesthomas385@outlook.com,(915) 982-7961,1957-06-02,2019-09-20,Money Market,Active,12862.24,38242.76,31629.4,822,60,West,US,NH,75327,Branch,2024-07-20,,NO,0,dataset_B,2026-05-15 16:41:45,652
B000053,Barbara,Gonzalez,barbaragonzalez984@yahoo.com,(741) 617-5648,1961-09-08,2021-09-26,Savings,Active,22697.52,1922.02,1007.97,720,,Southwest,US,CA,69468,Phone,2023-12-29,,NO,0,dataset_B,2026-05-15 16:41:45,653
B000054,Matthew,Flores,matthewflores605@icloud.com,(761) 453-4528,1999-07-08,2017-07-12,CD,Suspended,65559.08,7716.0,,552,88,Midwest,US,RI,42377,Online,2025-12-17,,NO,0,dataset_B,2026-05-15 16:41:45,654
B000055,Joshua,Garcia,,(608) 350-2103,1977-11-05,2010-03-05,IRA,Active,39946.32,1466.55,299.36,807,461,West,US,NM,27353,Online,2025-09-06,email,YES,1,dataset_B,2026-05-15 16:41:45,655
B000056,Matthew,Martin,matthewmartin164@yahoo.com,(731) 387-4826,1970-10-29,2021-09-24,Checking,Pending,29333.57,567.83,352.31,334,438,West,US,FL,10565,Online,2025-01-16,,NO,0,dataset_B,2026-05-15 16:41:45,656
B000057,James,Lewis,jameslewis631@hotmail.com,(975) 982-5757,1950-09-08,2013-10-14,Savings,Closed,40608.53,46822.36,9091.55,623,,Southwest,US,NY,35749,Agent,2025-10-13,,NO,0,dataset_B,2026-05-15 16:41:45,657
B000058,Anthony,Garcia,anthonygarcia776@icloud.com,(962) 797-2162,1996-05-04,2020-08-13,Savings,Closed,76060.41,8966.93,7591.66,300,252,Southwest,US,WV,80063,Mail,2024-06-04,,NO,0,dataset_B,2026-05-15 16:41:45,658
B000059,James,Walker,,(999) 565-2471,1971-08-06,2024-02-22,Money Market,Closed,7159.74,37852.78,1402.04,662,176,Northeast,US,WA,22509,Referral,2025-07-14,email,YES,1,dataset_B,2026-05-15 16:41:45,659
B000060,Michelle,Sanchez,michellesanchez686@outlook.com,(684) 202-1828,2002-09-27,2000-07-25,Money Market,Active,24512.07,33320.27,33135.71,453,411,Southeast,US,PA,60150,Mail,2023-03-23,,NO,0,dataset_B,2026-05-15 16:41:45,660
B000061,Paul,Scott,paulscott409@outlook.com,(355) 601-6270,1980-04-26,2017-02-20,IRA,Inactive,62648.37,34668.66,11875.6,,309,Midwest,US,KY,12708,Phone,2023-04-20,,NO,0,dataset_B,2026-05-15 16:41:45,661
B000062,Steven,Hill,stevenhill572@hotmail.com,(813) 916-2518,1975-04-25,2008-12-15,Savings,Suspended,99236.22,2128.01,1142.98,348,409,Southeast,US,TX,25637,Online,2025-04-05,,NO,0,dataset_B,2026-05-15 16:41:45,662
B000063,Ashley,,ashleyhernandez151@gmail.com,(572) 928-5563,1955-02-02,2006-04-03,Checking,Suspended,31010.71,30030.98,22400.04,647,295,Southwest,US,MO,63500,Branch,2024-01-04,last_name,YES,1,dataset_B,2026-05-15 16:41:45,663
B000064,Andrew,Harris,andrewharris945@gmail.com,(508) 216-3125,,2023-10-03,Checking,Suspended,36011.86,48811.15,11651.51,,454,Southwest,US,LA,11050,Phone,2023-09-05,,NO,0,dataset_B,2026-05-15 16:41:45,664
B000065,Donna,Williams,donnawilliams607@gmail.com,(338) 223-5297,1967-12-12,2020-12-20,Savings,Active,98837.88,2935.11,2844.64,846,68,Southwest,US,MN,74618,Referral,2024-11-06,,NO,0,dataset_B,2026-05-15 16:41:45,665
B000066,Donna,Rodriguez,donnarodriguez45@outlook.com,(430) 726-2483,1951-06-18,2024-07-31,Money Market,Pending,28225.91,27841.84,23533.82,707,80,West,US,UT,58627,Branch,2025-10-10,,NO,0,dataset_B,2026-05-15 16:41:45,666
B000067,Anthony,Harris,anthonyharris13@yahoo.com,,1963-03-11,2018-03-20,Money Market,Active,96935.5,20419.44,1449.91,304,117,Northeast,US,NV,75149,Social Media,2025-05-16,,NO,0,dataset_B,2026-05-15 16:41:45,667
B000068,Mark,Torres,marktorres64@outlook.com,,1973-09-14,2009-08-03,Money Market,Suspended,12459.33,12783.0,5883.18,381,477,West,US,OH,62148,Mail,2024-07-09,,NO,0,dataset_B,2026-05-15 16:41:45,668
B000069,Jessica,Ramirez,jessicaramirez339@hotmail.com,(470) 842-8536,1950-08-15,2002-03-16,CD,Suspended,88460.06,27686.45,7346.85,402,,Southwest,US,NY,41705,Branch,2023-10-22,,NO,0,dataset_B,2026-05-15 16:41:45,669
B000070,Donald,Wilson,donaldwilson806@yahoo.com,(774) 336-6278,1964-09-13,2020-08-22,IRA,Inactive,20638.5,49914.57,45843.85,463,273,Southeast,US,AZ,27912,Branch,2023-02-14,,NO,0,dataset_B,2026-05-15 16:41:45,670
B000071,James,Jones,jamesjones434@icloud.com,(504) 706-2156,1997-02-15,2000-05-28,Money Market,Active,18484.34,38057.27,13019.26,358,226,West,US,VT,89868,,,,NO,0,dataset_B,2026-05-15 16:41:45,671
B000072,Charles,Thomas,charlesthomas219@yahoo.com,(331) 704-8362,1969-08-03,2018-07-30,Checking,Suspended,18022.66,37918.4,18130.4,,185,Southwest,US,AZ,53916,Phone,2025-10-28,,NO,0,dataset_B,2026-05-15 16:41:45,672
B000073,Charles,Garcia,charlesgarcia746@gmail.com,(476) 218-8116,1982-11-29,2020-04-05,IRA,Active,63851.47,39554.27,6324.77,550,97,Midwest,US,SD,62892,Social Media,2025-04-23,,NO,0,dataset_B,2026-05-15 16:41:45,673
B000074,Andrew,Lewis,andrewlewis274@outlook.com,(801) 915-8936,1998-06-08,2003-06-21,IRA,Suspended,,32284.44,,512,213,Southwest,US,ME,38374,Branch,2024-03-31,balance_amount,YES,1,dataset_B,2026-05-15 16:41:45,674
B000075,Matthew,Miller,matthewmiller134@gmail.com,(276) 876-2709,1975-11-13,,Savings,Suspended,15273.32,27402.63,25188.67,497,497,Midwest,US,NY,49344,Branch,2023-11-27,account_open_date,YES,1,dataset_B,2026-05-15 16:41:45,675
B000076,Ashley,Allen,ashleyallen713@hotmail.com,(409) 661-9615,1993-05-04,2024-09-07,IRA,Active,5953.51,25669.59,18771.84,561,189,Southwest,US,WV,85360,Phone,,,NO,0,dataset_B,2026-05-15 16:41:45,676
B000077,Steven,Ramirez,stevenramirez704@hotmail.com,(447) 203-8287,1985-06-08,2024-05-10,Savings,Suspended,62164.98,28368.45,210.18,664,375,West,US,NE,46409,Referral,2025-06-12,,NO,0,dataset_B,2026-05-15 16:41:45,677
B000078,Daniel,Young,,(736) 657-6530,1987-03-24,2013-01-22,Checking,Suspended,99115.4,8607.39,916.78,562,133,West,US,PA,90166,Mail,2023-01-11,email,YES,1,dataset_B,2026-05-15 16:41:45,678
B000079,,Gonzalez,richardgonzalez542@hotmail.com,(242) 947-2040,1971-12-30,2013-05-19,Savings,Pending,91171.01,49905.58,2256.84,349,376,Northeast,US,RI,46435,,2023-01-25,first_name,YES,1,dataset_B,2026-05-15 16:41:45,679
B000080,Robert,Hill,roberthill488@icloud.com,(479) 544-3504,1959-10-29,,Checking,Suspended,48221.49,42231.69,15948.41,606,498,West,US,MA,75308,Agent,2024-01-04,account_open_date,YES,1,dataset_B,2026-05-15 16:41:45,680
B000081,Mary,Perez,maryperez599@icloud.com,(476) 350-1725,1958-01-28,2006-11-04,IRA,Active,4038.32,32893.05,5051.22,750,241,Southwest,US,NJ,57523,Phone,2023-08-21,,NO,0,dataset_B,2026-05-15 16:41:45,681
B000082,Steven,Ramirez,stevenramirez756@outlook.com,(972) 941-3115,1978-09-16,2017-10-13,Money Market,Active,99339.7,34336.79,22205.7,,369,West,US,WI,46693,Branch,2025-11-09,,NO,0,dataset_B,2026-05-15 16:41:45,682
B000083,Jessica,Miller,jessicamiller870@hotmail.com,(857) 897-2416,1997-07-07,2022-06-16,Savings,Suspended,18843.22,124.39,70.05,323,475,Southeast,US,NJ,28928,Branch,2023-01-09,,NO,0,dataset_B,2026-05-15 16:41:45,683
B000084,Donna,Johnson,donnajohnson156@yahoo.com,(981) 638-6183,1998-08-22,2002-06-30,Money Market,Suspended,22413.9,33965.48,23886.8,755,160,West,US,ND,20144,Social Media,2023-03-23,,NO,0,dataset_B,2026-05-15 16:41:45,684
B000085,Ashley,Allen,ashleyallen68@outlook.com,(722) 823-7399,1999-05-04,2024-10-09,Savings,Pending,,16020.28,10977.86,454,204,Southeast,US,DE,92784,Social Media,2023-02-27,balance_amount,YES,1,dataset_B,2026-05-15 16:41:45,685
B000086,Jennifer,Scott,jenniferscott900@icloud.com,(871) 980-2610,1962-01-02,2021-11-28,CD,Pending,,46419.92,27208.4,450,73,West,US,IA,39347,Referral,2025-11-13,balance_amount,YES,1,dataset_B,2026-05-15 16:41:45,686
B000087,Sandra,Martin,sandramartin623@hotmail.com,(723) 828-7779,1970-03-19,2020-01-04,CD,Inactive,92092.68,12130.52,10187.99,523,168,Northeast,US,UT,51719,Mail,2023-09-03,,NO,0,dataset_B,2026-05-15 16:41:45,687
B000088,Jennifer,King,jenniferking490@icloud.com,(469) 245-6098,1995-04-09,2003-04-06,CD,Active,60152.16,43858.7,33005.55,630,101,Southwest,US,DE,52506,Agent,2025-12-29,,NO,0,dataset_B,2026-05-15 16:41:45,688
B000089,John,Nguyen,johnnguyen655@hotmail.com,(437) 854-5957,1973-12-15,2013-03-02,CD,Pending,87773.32,,18450.25,737,,Southeast,US,FL,90367,Referral,2025-10-18,,NO,0,dataset_B,2026-05-15 16:41:45,689
B000090,Linda,Thompson,lindathompson597@hotmail.com,(878) 649-4826,1985-04-21,2009-07-05,IRA,Active,36288.17,35320.92,24909.05,467,116,Midwest,US,CO,59271,Social Media,2025-02-02,,NO,0,dataset_B,2026-05-15 16:41:45,690
B000091,Thomas,Wright,thomaswright254@icloud.com,(593) 682-5171,1960-12-22,2016-01-01,Checking,Suspended,43002.47,19453.06,18073.6,365,,Southeast,US,CA,77321,Agent,2023-05-28,,NO,0,dataset_B,2026-05-15 16:41:45,691
B000092,Charles,Miller,charlesmiller234@outlook.com,(461) 775-4332,,2005-08-16,Savings,Inactive,83696.6,,14179.22,656,,Southwest,US,VA,34532,Online,2024-01-22,,NO,0,dataset_B,2026-05-15 16:41:45,692
B000093,Ashley,,ashleydavis615@hotmail.com,(446) 484-3849,1952-11-16,2005-09-28,Savings,Closed,98989.74,20693.15,1497.57,748,283,Southwest,US,NY,56934,Phone,2023-12-07,last_name,YES,1,dataset_B,2026-05-15 16:41:45,693
B000094,Michelle,Jones,,,1985-06-24,2013-10-11,CD,Active,63384.3,13803.91,6758.62,523,299,Midwest,US,WV,94259,Mail,2024-11-16,email,YES,1,dataset_B,2026-05-15 16:41:45,694
B000095,David,Lopez,,(760) 531-1040,1980-05-01,2009-05-05,Money Market,Pending,37250.72,44039.93,23492.88,300,386,Southeast,US,CA,43120,Referral,2023-06-21,email,YES,1,dataset_B,2026-05-15 16:41:45,695
B000096,Charles,Nguyen,charlesnguyen850@yahoo.com,(729) 677-6190,,2014-06-15,CD,Suspended,14456.1,4639.75,240.19,682,30,West,US,NM,41877,Online,2023-06-22,,NO,0,dataset_B,2026-05-15 16:41:45,696
B000097,Robert,Taylor,,(279) 761-8472,2005-09-03,2023-12-07,Savings,Closed,47878.8,20627.64,8386.09,302,219,Southeast,US,KS,19450,Referral,2024-03-01,email,YES,1,dataset_B,2026-05-15 16:41:45,697
B000098,James,Sanchez,jamessanchez35@gmail.com,(862) 907-6490,1951-11-09,2006-03-12,Checking,Active,18060.96,2711.49,1094.67,405,131,West,US,OR,28568,Online,2025-02-04,,NO,0,dataset_B,2026-05-15 16:41:45,698
B000099,Jessica,King,jessicaking145@yahoo.com,(801) 333-4017,1954-03-27,2001-03-27,IRA,Active,13136.19,6831.5,1419.14,514,51,Southeast,US,MS,33794,Phone,2023-08-28,,NO,0,dataset_B,2026-05-15 16:41:45,699
B000100,Joshua,Taylor,joshuataylor344@hotmail.com,(991) 505-8253,1950-06-13,2022-12-19,Money Market,Inactive,67767.13,16662.83,9720.15,747,325,Southeast,US,LA,96752,Phone,2025-01-08,,NO,0,dataset_B,2026-05-15 16:41:45,700
B000101,Joseph,Thompson,josephthompson415@gmail.com,(540) 776-2086,1984-12-30,2011-01-18,IRA,Suspended,33128.14,8878.18,4197.0,524,434,Midwest,US,HI,47819,Mail,2024-08-07,,NO,0,dataset_B,2026-05-15 16:41:45,701
B000102,Christopher,Anderson,christopheranderson347@yahoo.com,(984) 790-6555,1963-10-29,2017-01-06,Savings,Closed,55899.9,34937.11,5473.05,728,381,Southeast,US,MA,45579,Branch,2024-09-08,,NO,0,dataset_B,2026-05-15 16:41:45,702
B000103,Steven,Ramirez,stevenramirez253@icloud.com,(681) 804-4872,1999-07-01,2004-04-24,IRA,Active,2126.49,39239.61,20218.96,772,,Southwest,US,FL,59747,Online,2023-12-07,,NO,0,dataset_B,2026-05-15 16:41:45,703
B000104,Karen,,karenwright629@hotmail.com,(481) 787-4407,1960-12-27,2008-10-23,CD,Suspended,81359.08,47946.29,40194.75,468,359,Southwest,US,IN,35068,Phone,2023-12-10,last_name,YES,1,dataset_B,2026-05-15 16:41:45,704
B000105,Donna,Martin,donnamartin12@yahoo.com,(312) 385-7776,1984-05-20,2020-08-22,CD,Active,39238.87,28632.87,6419.39,,55,West,US,AK,24888,Mail,2024-05-20,,NO,0,dataset_B,2026-05-15 16:41:45,705
B000106,Donna,Williams,donnawilliams780@gmail.com,(629) 693-4360,1974-07-20,2012-08-16,IRA,Closed,19066.09,11581.19,824.1,,465,Northeast,US,MT,11366,Referral,,,NO,0,dataset_B,2026-05-15 16:41:45,706
B000107,David,Williams,davidwilliams155@icloud.com,(757) 233-2185,2004-01-11,2006-06-23,Savings,Closed,55963.03,44085.01,14509.55,459,107,Northeast,US,NV,18045,Agent,2023-07-16,,NO,0,dataset_B,2026-05-15 16:41:45,707
B000108,Donna,Miller,donnamiller211@icloud.com,(288) 707-2900,1962-02-18,2013-11-17,Money Market,Suspended,37906.84,,2218.06,596,67,Southwest,US,SD,49200,Referral,2025-09-19,,NO,0,dataset_B,2026-05-15 16:41:45,708
B000109,Joshua,Wilson,joshuawilson994@hotmail.com,(819) 273-4913,1957-02-24,2022-05-25,Checking,Suspended,47381.9,25503.82,7300.93,455,145,Northeast,US,VA,41125,Online,2024-03-22,,NO,0,dataset_B,2026-05-15 16:41:45,709
B000110,Joshua,Ramirez,joshuaramirez989@yahoo.com,(530) 379-9140,1956-09-25,2016-04-18,Checking,Suspended,38547.87,20326.0,12471.66,667,309,West,US,RI,38954,,2024-11-28,,NO,0,dataset_B,2026-05-15 16:41:45,710
B000111,Margaret,Wilson,margaretwilson375@outlook.com,(941) 288-8465,1986-04-07,2016-03-21,Money Market,Suspended,77718.84,14812.18,9825.46,581,,West,US,TN,65178,Social Media,2023-03-24,,NO,0,dataset_B,2026-05-15 16:41:45,711
B000112,Michael,Smith,michaelsmith4@hotmail.com,(302) 697-3221,1950-10-09,2008-08-14,Checking,Closed,40622.4,29975.25,4196.74,451,284,Northeast,US,OH,46401,Mail,2023-11-15,,NO,0,dataset_B,2026-05-15 16:41:45,712
B000113,Joshua,Nguyen,joshuanguyen610@outlook.com,(819) 318-4738,1959-02-18,2011-01-17,Money Market,Inactive,2710.95,13645.98,6045.12,843,472,Southwest,US,ME,25421,Agent,2025-06-01,,NO,0,dataset_B,2026-05-15 16:41:45,713
B000114,John,,,(304) 836-5713,1979-07-22,2014-12-07,IRA,Active,52181.18,1460.53,685.76,765,452,West,US,AZ,32975,Online,2024-04-02,"last_name, email",YES,2,dataset_B,2026-05-15 16:41:45,714
B000115,Daniel,Young,danielyoung935@icloud.com,(991) 318-3390,2005-03-09,2019-11-12,Savings,Suspended,64068.78,,26745.27,804,303,Northeast,US,OH,46471,Branch,2023-02-01,,NO,0,dataset_B,2026-05-15 16:41:45,715
B000116,Sandra,Torres,sandratorres653@gmail.com,(215) 586-2092,1984-08-11,2010-10-16,Money Market,Closed,68791.78,17964.31,7169.07,724,114,West,US,CA,49169,Phone,2023-04-30,,NO,0,dataset_B,2026-05-15 16:41:45,716
B000117,Mary,Allen,maryallen288@yahoo.com,(502) 475-5936,1994-10-04,2000-05-29,Savings,Inactive,47630.52,19923.41,3468.84,304,140,Southeast,US,MD,24497,Agent,2024-05-20,,NO,0,dataset_B,2026-05-15 16:41:45,717
B000118,Christopher,Wright,christopherwright347@outlook.com,,1964-05-10,2010-09-23,Savings,Pending,45582.86,42292.23,12311.97,527,164,Southeast,US,ND,60708,,2023-10-14,,NO,0,dataset_B,2026-05-15 16:41:45,718
B000119,Susan,Flores,susanflores615@gmail.com,(334) 227-5948,1991-08-18,2007-12-07,Savings,Pending,43983.5,4960.44,2996.72,305,64,Northeast,US,IN,25874,Social Media,,,NO,0,dataset_B,2026-05-15 16:41:45,719
B000120,Daniel,Smith,danielsmith190@yahoo.com,(449) 416-7122,1993-11-27,2002-10-09,Checking,Inactive,4030.87,4760.98,2048.59,488,192,Midwest,US,VT,74517,Online,2025-01-24,,NO,0,dataset_B,2026-05-15 16:41:45,720
B000121,Lisa,Smith,lisasmith745@hotmail.com,(998) 552-4558,1971-01-09,2021-09-01,IRA,Active,57726.4,31082.45,13710.22,550,400,West,US,ME,56234,Branch,2023-08-02,,NO,0,dataset_B,2026-05-15 16:41:45,721
B000122,Dorothy,Ramirez,dorothyramirez993@hotmail.com,(977) 628-2096,2001-08-18,2014-05-28,CD,Active,71005.59,16999.07,2649.81,416,320,Southwest,US,AK,60643,Agent,2025-05-25,,NO,0,dataset_B,2026-05-15 16:41:45,722
